id,Tipo-costa,Altitud,Tipo-alttud,tipo-altitud-2,grupo_pob,NOMBRE COMPLETO,MUNICIPIO,PROVINCIA,CÓDIGO,ENTRADAS_2024,ENTRADAS_2019,pob_2024,tipo-pob,pob_2019,ENTRADASXHAB,ENTRADASXHAB_19,ENTRADASXTRAB,cnae-suma,VAR_ENTRADAS,recepcion_español_2024,recepcion_internacional_2024,ENTRADAS_ext
2950,no,1099,Entre 1000 y 1499 metros,1.001-1.500,1-100,19116 Estriégana,Estriégana,Guadalajara,19116,325,536,12,<500,14,"27,08","38,29",,"0,00","-0,39",325,0,"100,00"
2375,no,801,Menos de 1000 metros,601-1.000,101-500,"16173 Valle de Altomira, El","Valle de Altomira, El",Cuenca,16173,5545,4746,205,<500,211,"27,05","22,49","2772,50","2,00","0,17",5399,146,"97,37"
1479,no,704,Menos de 1000 metros,601-1.000,1-100,09408 Vallarta de Bureba,Vallarta de Bureba,Burgos,09408,1136,0,42,<500,42,"27,05",,,"0,00",No se puede calcular,757,379,"66,64"
3456,no,699,Menos de 1000 metros,601-1.000,101-500,"22190 Pueyo de Araguás, El","Pueyo de Araguás, El",Huesca,22190,4614,225,171,<500,161,"26,98","1,40","369,12","12,50","19,51",4440,174,"96,23"
4220,no,937,Menos de 1000 metros,601-1.000,1-100,26175 Villavelayo,Villavelayo,La Rioja,26175,1106,104,41,<500,50,"26,98","2,08",,"0,00","9,63",974,132,"88,07"
6757,no,1356,Entre 1000 y 1499 metros,1.001-1.500,1-100,44231 Torrijas,Torrijas,Teruel,44231,969,1525,36,<500,41,"26,92","37,20","161,50","6,00","-0,36",969,0,"100,00"
2247,no,813,Menos de 1000 metros,601-1.000,1-100,16026 Atalaya del Cañavate,Atalaya del Cañavate,Cuenca,16026,2632,2979,98,<500,112,"26,86","26,60","30,43","86,50","-0,12",2434,198,"92,48"
127,no,744,Menos de 1000 metros,601-1.000,1-100,02077 Villa de Ves,Villa de Ves,Albacete,02077,1470,500,55,<500,56,"26,73","8,93","1470,00","1,00","1,94",1470,0,"100,00"
548,no,1351,Entre 1000 y 1499 metros,1.001-1.500,101-500,05184 Peguerinos,Peguerinos,Ávila,05184,7844,6342,294,<500,272,"26,68","23,32","166,89","47,00","0,24",7386,458,"94,16"
3918,no,938,Menos de 1000 metros,601-1.000,101-500,25111 Guixers,Guixers,Lleida,25111,3565,622,134,<500,134,"26,60","4,64","792,22","4,50","4,73",3294,271,"92,40"
3098,no,1085,Entre 1000 y 1499 metros,1.001-1.500,101-500,19282 Torremocha del Campo,Torremocha del Campo,Guadalajara,19282,4870,3745,184,<500,166,"26,47","22,56","608,75","8,00","0,30",4230,640,"86,86"
6775,no,955,Menos de 1000 metros,601-1.000,1-100,44252 Villahermosa del Campo,Villahermosa del Campo,Teruel,44252,2454,702,93,<500,89,"26,39","7,89","1227,00","2,00","2,50",2371,83,"96,62"
3317,no,1041,Entre 1000 y 1499 metros,1.001-1.500,101-500,22006 Aisa,Aisa,Huesca,22006,8252,4488,313,<500,320,"26,36","14,03","144,77","57,00","0,84",6846,1406,"82,96"
534,no,1043,Entre 1000 y 1499 metros,1.001-1.500,1-100,05170 Navatejares,Navatejares,Ávila,05170,1317,3422,50,<500,55,"26,34","62,22","439,00","3,00","-0,62",1317,0,"100,00"
1236,no,933,Menos de 1000 metros,601-1.000,101-500,09075 Cardeñuela Riopico,Cardeñuela Riopico,Burgos,09075,2919,515,111,<500,115,"26,30","4,48","1459,50","2,00","4,67",158,2761,"5,41"
6580,no,281,Menos de 1000 metros,201-600,1-100,44031 Azaila,Azaila,Teruel,44031,2489,1886,95,<500,90,"26,20","20,96","829,67","3,00","0,32",2358,131,"94,74"
2230,no,1194,Entre 1000 y 1499 metros,1.001-1.500,1-100,16008 Alcalá de la Vega,Alcalá de la Vega,Cuenca,16008,1829,1735,70,<500,93,"26,13","18,66","1829,00","1,00","0,05",1739,90,"95,08"
6329,no,1107,Entre 1000 y 1499 metros,1.001-1.500,101-500,42174 Sotillo del Rincón,Sotillo del Rincón,Soria,42174,4569,3291,175,<500,190,"26,11","17,32","294,77","15,50","0,39",4476,93,"97,96"
4175,no,724,Menos de 1000 metros,601-1.000,1-100,26126 Robres del Castillo,Robres del Castillo,La Rioja,26126,626,0,24,<500,29,"26,08",,,"0,00",No se puede calcular,626,0,"100,00"
3501,no,950,Menos de 1000 metros,601-1.000,501-1000,22250 Villanúa,Villanúa,Huesca,22250,14877,13510,571,500 – 1.999,432,"26,05","31,27","139,04","107,00","0,10",14265,612,"95,89"
38,no,600,Menos de 1000 metros,201-600,501-1000,01053 San Millán/Donemiliaga,San Millán/Donemiliaga,Araba/Álava,01053,18696,9833,720,500 – 1.999,715,"25,97","13,75","534,17","35,00","0,90",10222,8474,"54,67"
5113,no,744,Menos de 1000 metros,601-1.000,101-500,34063 Cordovilla la Real,Cordovilla la Real,Palencia,34063,3345,1326,129,<500,109,"25,93","12,17","3345,00","1,00","1,52",767,2578,"22,93"
4043,no,940,Menos de 1000 metros,601-1.000,101-500,"25903 Guingueta d'Àneu, La","Guingueta d'Àneu, La",Lleida,25903,7385,2832,285,<500,297,"25,91","9,54","104,01","71,00","1,61",5471,1914,"74,08"
2302,no,982,Menos de 1000 metros,601-1.000,1-100,16091 Fuertescusa,Fuertescusa,Cuenca,16091,1783,1646,69,<500,63,"25,84","26,13","198,11","9,00","0,08",1622,161,"90,97"
3088,no,939,Menos de 1000 metros,601-1.000,1-100,"19269 Toba, La","Toba, La",Guadalajara,19269,1936,1903,75,<500,96,"25,81","19,82","1290,67","1,50","0,02",1936,0,"100,00"
1286,no,927,Menos de 1000 metros,601-1.000,101-500,09140 Fuentenebro,Fuentenebro,Burgos,09140,3497,303,136,<500,119,"25,71","2,55","1748,50","2,00","10,54",2983,514,"85,30"
6317,no,1062,Entre 1000 y 1499 metros,1.001-1.500,101-500,"42160 Royo, El","Royo, El",Soria,42160,6438,5294,251,<500,265,"25,65","19,98","858,40","7,50","0,22",6313,125,"98,06"
1525,no,854,Menos de 1000 metros,601-1.000,1-100,09464 Villatuelda,Villatuelda,Burgos,09464,1348,389,53,<500,41,"25,43","9,49","1348,00","1,00","2,47",1348,0,"100,00"
6865,no,520,Menos de 1000 metros,201-600,101-500,"45079 Iglesuela del Tiétar, La","Iglesuela del Tiétar, La",Toledo,45079,11435,6682,451,<500,411,"25,35","16,26","952,92","12,00","0,71",11174,261,"97,72"
482,no,1024,Entre 1000 y 1499 metros,1.001-1.500,501-1000,05115 Maello,Maello,Ávila,05115,17692,10748,700,500 – 1.999,594,"25,27","18,09","324,62","54,50","0,65",17523,169,"99,04"
597,no,1148,Entre 1000 y 1499 metros,1.001-1.500,1-100,05236 Solana de Ávila,Solana de Ávila,Ávila,05236,2519,4628,100,<500,110,"25,19","42,07","839,67","3,00","-0,46",2439,80,"96,82"
4749,no,811,Menos de 1000 metros,601-1.000,101-500,31128 Isaba/Izaba,Isaba/Izaba,Navarra,31128,9668,8619,385,<500,395,"25,11","21,82","85,94","112,50","0,12",5277,4391,"54,58"
610,no,1349,Entre 1000 y 1499 metros,1.001-1.500,1-100,05251 Vadillo de la Sierra,Vadillo de la Sierra,Ávila,05251,1279,1904,51,<500,60,"25,08","31,73","1279,00","1,00","-0,33",1279,0,"100,00"
2887,no,962,Menos de 1000 metros,601-1.000,1-100,19039 Argecilla,Argecilla,Guadalajara,19039,1801,1020,72,<500,64,"25,01","15,94",,"0,00","0,77",1269,532,"70,46"
2627,yes,5,Menos de 1000 metros,0-200,1001-5000,17178 Sant Pere Pescador,Sant Pere Pescador,Girona,17178,55960,45383,2241,2.000 – 9.999,2042,"24,97","22,22","49,74","1125,00","0,23",12859,43101,"22,98"
3897,no,1319,Entre 1000 y 1499 metros,1.001-1.500,101-500,25082 Espot,Espot,Lleida,25082,9444,9861,379,<500,364,"24,92","27,09","80,03","118,00","-0,04",7431,2013,"78,68"
3037,no,1185,Entre 1000 y 1499 metros,1.001-1.500,101-500,19216 Peralejos de las Truchas,Peralejos de las Truchas,Guadalajara,19216,4029,2006,162,<500,143,"24,87","14,03","366,27","11,00","1,01",4029,0,"100,00"
5955,no,997,Menos de 1000 metros,601-1.000,1-100,40099 Honrubia de la Cuesta,Honrubia de la Cuesta,Segovia,40099,1218,4107,49,<500,58,"24,86","70,81","1218,00","1,00","-0,70",1049,169,"86,12"
5950,no,862,Menos de 1000 metros,601-1.000,101-500,40092 Fuentidueña,Fuentidueña,Segovia,40092,3300,2019,133,<500,147,"24,81","13,73","275,00","12,00","0,63",3005,295,"91,06"
4013,no,434,Menos de 1000 metros,201-600,1-100,25222 Tiurana,Tiurana,Lleida,25222,1635,493,66,<500,73,"24,77","6,75","545,00","3,00","2,32",1029,606,"62,94"
2962,no,1208,Entre 1000 y 1499 metros,1.001-1.500,1-100,19129 Gascueña de Bornova,Gascueña de Bornova,Guadalajara,19129,619,0,25,<500,28,"24,76",,"619,00","1,00",No se puede calcular,619,0,"100,00"
493,no,1018,Entre 1000 y 1499 metros,1.001-1.500,1-100,05126 Mesegar de Corneja,Mesegar de Corneja,Ávila,05126,1634,0,66,<500,62,"24,76",,,"0,00",No se puede calcular,1475,159,"90,27"
1346,no,873,Menos de 1000 metros,601-1.000,101-500,09224 Monasterio de Rodilla,Monasterio de Rodilla,Burgos,09224,4153,7598,169,<500,178,"24,57","42,69","162,86","25,50","-0,45",2195,1958,"52,85"
8103,no,637,Menos de 1000 metros,601-1.000,1-100,50268 Undués de Lerda,Undués de Lerda,Zaragoza,50268,1351,1657,55,<500,50,"24,56","33,14","675,50","2,00","-0,18",1351,0,"100,00"
4103,no,755,Menos de 1000 metros,601-1.000,101-500,26050 Cirueña,Cirueña,La Rioja,26050,4738,1422,193,<500,153,"24,55","9,29","182,23","26,00","2,33",4657,81,"98,29"
1893,yes,29,Menos de 1000 metros,0-200,5001-10000,12089 Peníscola/Peñíscola,Peníscola/Peñíscola,Castelló/Castellón,12089,206797,192231,8496,2.000 – 9.999,7612,"24,34","25,25","56,92","3633,00","0,08",178744,28053,"86,43"
505,no,941,Menos de 1000 metros,601-1.000,1-100,05139 Muñogrande,Muñogrande,Ávila,05139,1799,652,74,<500,66,"24,31","9,88","239,87","7,50","1,76",1669,130,"92,77"
1213,no,624,Menos de 1000 metros,601-1.000,1-100,09050 Berberana,Berberana,Burgos,09050,1166,1137,48,<500,54,"24,29","21,06","583,00","2,00","0,03",1166,0,"100,00"
6900,no,770,Menos de 1000 metros,601-1.000,501-1000,45114 Navamorcuende,Navamorcuende,Toledo,45114,14472,12048,599,500 – 1.999,623,"24,16","19,34","1033,71","14,00","0,20",14168,304,"97,90"
6507,no,575,Menos de 1000 metros,201-600,101-500,43141 Pontils,Pontils,Tarragona,43141,2969,375,123,<500,117,"24,14","3,21",,"0,00","6,92",2723,246,"91,71"
3409,no,1266,Entre 1000 y 1499 metros,1.001-1.500,1-100,22122 Hoz de Jaca,Hoz de Jaca,Huesca,22122,1858,3102,77,<500,70,"24,13","44,31","95,28","19,50","-0,40",1858,0,"100,00"
1499,no,966,Menos de 1000 metros,601-1.000,1-100,09430 Villaespasa,Villaespasa,Burgos,09430,530,469,22,<500,23,"24,09","20,39",,"0,00","0,13",530,0,"100,00"
3680,no,803,Menos de 1000 metros,601-1.000,1-100,24074 Fuentes de Carbajal,Fuentes de Carbajal,León,24074,1826,0,76,<500,98,"24,03",,,"0,00",No se puede calcular,1826,0,"100,00"
5939,no,1033,Entre 1000 y 1499 metros,1.001-1.500,101-500,40079 Fresno de Cantespino,Fresno de Cantespino,Segovia,40079,6875,6682,288,<500,265,"23,87","25,22","381,94","18,00","0,03",6664,211,"96,93"
5202,no,978,Menos de 1000 metros,601-1.000,1-100,34179 Tabanera de Valdavia,Tabanera de Valdavia,Palencia,34179,522,0,22,<500,27,"23,73",,,"0,00",No se puede calcular,522,0,"100,00"
522,no,1042,Entre 1000 y 1499 metros,1.001-1.500,101-500,05158 Navalmoral,Navalmoral,Ávila,05158,9763,3029,412,<500,326,"23,70","9,29","697,36","14,00","2,22",9387,376,"96,15"
577,no,1517,1500 metros y más,1.001-1.500,101-500,05215 San Martín de la Vega del Alberche,San Martín de la Vega del Alberche,Ávila,05215,3614,35,153,<500,168,"23,62","0,21","516,29","7,00","102,26",3430,184,"94,91"
3500,no,984,Menos de 1000 metros,601-1.000,101-500,22249 Villanova,Villanova,Huesca,22249,4002,4292,170,<500,168,"23,54","25,55","533,60","7,50","-0,07",3760,242,"93,95"
2395,no,1043,Entre 1000 y 1499 metros,1.001-1.500,1-100,16199 Solera de Gabaldón,Solera de Gabaldón,Cuenca,16199,774,348,33,<500,28,"23,45","12,43",,"0,00","1,22",692,82,"89,41"
3478,no,997,Menos de 1000 metros,601-1.000,101-500,22221 Sesué,Sesué,Huesca,22221,2719,5963,116,<500,122,"23,44","48,88","135,95","20,00","-0,54",2615,104,"96,18"
2881,no,1120,Entre 1000 y 1499 metros,1.001-1.500,101-500,19032 Anguita,Anguita,Guadalajara,19032,3651,3662,156,<500,156,"23,40","23,47","1825,50","2,00","0,00",3532,119,"96,74"
1487,no,673,Menos de 1000 metros,601-1.000,1-100,09416 Valle de Zamanzas,Valle de Zamanzas,Burgos,09416,1053,2675,45,<500,66,"23,40","40,53","1053,00","1,00","-0,61",1053,0,"100,00"
4195,no,521,Menos de 1000 metros,201-600,101-500,26148 Tirgo,Tirgo,La Rioja,26148,3984,5310,171,<500,180,"23,30","29,50","398,40","10,00","-0,25",3778,206,"94,83"
2967,no,1084,Entre 1000 y 1499 metros,1.001-1.500,101-500,19135 Hiendelaencina,Hiendelaencina,Guadalajara,19135,2535,2996,110,<500,115,"23,05","26,05","174,83","14,50","-0,15",2535,0,"100,00"
1896,no,626,Menos de 1000 metros,601-1.000,101-500,12092 Puebla de Arenoso,Puebla de Arenoso,Castelló/Castellón,12092,4008,2064,174,<500,158,"23,03","13,06","801,60","5,00","0,94",3920,88,"97,80"
3495,no,1016,Entre 1000 y 1499 metros,1.001-1.500,1-100,22244 Valle de Lierp,Valle de Lierp,Huesca,22244,1334,1144,58,<500,39,"23,00","29,33","1334,00","1,00","0,17",1121,213,"84,03"
1421,no,801,Menos de 1000 metros,601-1.000,1-100,09327 Rublacedo de Abajo,Rublacedo de Abajo,Burgos,09327,751,0,33,<500,34,"22,76",,,"0,00",No se puede calcular,549,202,"73,10"
3881,no,919,Menos de 1000 metros,601-1.000,101-500,25063 Canejan,Canejan,Lleida,25063,2298,0,101,<500,107,"22,75",,"1149,00","2,00",No se puede calcular,276,2022,"12,01"
3399,no,766,Menos de 1000 metros,601-1.000,101-500,22109 Fiscal,Fiscal,Huesca,22109,8617,7770,379,<500,330,"22,74","23,55","140,11","61,50","0,11",7473,1144,"86,72"
2981,no,984,Menos de 1000 metros,601-1.000,1-100,"19154 Inviernas, Las","Inviernas, Las",Guadalajara,19154,1205,320,53,<500,59,"22,74","5,42","1205,00","1,00","2,77",1116,89,"92,61"
6760,no,1260,Entre 1000 y 1499 metros,1.001-1.500,101-500,44235 Tramacastilla,Tramacastilla,Teruel,44235,2955,1521,130,<500,103,"22,73","14,77","173,82","17,00","0,94",2806,149,"94,96"
1280,no,527,Menos de 1000 metros,201-600,101-500,09134 Frías,Frías,Burgos,09134,6110,2946,270,<500,252,"22,63","11,69","156,67","39,00","1,07",5976,134,"97,81"
7755,no,998,Menos de 1000 metros,601-1.000,101-500,49174 Requejo,Requejo,Zamora,49174,2508,2525,111,<500,156,"22,59","16,19","418,00","6,00","-0,01",1641,867,"65,43"
2650,yes,3,Menos de 1000 metros,0-200,5001-10000,17202 Tossa de Mar,Tossa de Mar,Girona,17202,140999,136237,6274,2.000 – 9.999,5683,"22,47","23,97","53,05","2658,00","0,04",84603,56396,"60,00"
6042,no,1158,Entre 1000 y 1499 metros,1.001-1.500,101-500,40199 Sotosalbos,Sotosalbos,Segovia,40199,3031,1102,135,<500,120,"22,45","9,18","163,84","18,50","1,75",2852,179,"94,09"
3073,no,1218,Entre 1000 y 1499 metros,1.001-1.500,1-100,19254 Selas,Selas,Guadalajara,19254,784,494,35,<500,46,"22,40","10,74","784,00","1,00","0,59",784,0,"100,00"
5879,no,858,Menos de 1000 metros,601-1.000,101-500,40010 Aldeanueva del Codonal,Aldeanueva del Codonal,Segovia,40010,2415,1486,108,<500,117,"22,36","12,70","1207,50","2,00","0,63",2415,0,"100,00"
1396,no,837,Menos de 1000 metros,601-1.000,1-100,09292 Quintanavides,Quintanavides,Burgos,09292,1431,507,64,<500,76,"22,36","6,67","1431,00","1,00","1,82",897,534,"62,68"
5940,no,1030,Entre 1000 y 1499 metros,1.001-1.500,1-100,40080 Fresno de la Fuente,Fresno de la Fuente,Segovia,40080,1721,2031,77,<500,67,"22,35","30,31","344,20","5,00","-0,15",1596,125,"92,74"
2511,yes,22,Menos de 1000 metros,0-200,101-500,17054 Colera,Colera,Girona,17054,10964,10674,491,<500,448,"22,33","23,83","85,66","128,00","0,03",6632,4332,"60,49"
6651,no,1193,Entre 1000 y 1499 metros,1.001-1.500,101-500,44115 Galve,Galve,Teruel,44115,3214,200,144,<500,162,"22,32","1,23","918,29","3,50","15,07",3214,0,"100,00"
1037,no,766,Menos de 1000 metros,601-1.000,101-500,08176 Pujalt,Pujalt,Barcelona,08176,4682,1951,210,<500,210,"22,30","9,29","1560,67","3,00","1,40",3958,724,"84,54"
3950,no,608,Menos de 1000 metros,601-1.000,101-500,25146 Navès,Navès,Lleida,25146,6662,1449,300,<500,280,"22,21","5,18","459,45","14,50","3,60",6243,419,"93,71"
408,no,902,Menos de 1000 metros,601-1.000,1-100,05035 Blascosancho,Blascosancho,Ávila,05035,2214,2585,100,<500,105,"22,14","24,62","1107,00","2,00","-0,14",2087,127,"94,26"
521,no,1238,Entre 1000 y 1499 metros,1.001-1.500,101-500,05157 Navalacruz,Navalacruz,Ávila,05157,4498,3226,204,<500,247,"22,05","13,06","817,82","5,50","0,39",4498,0,"100,00"
438,no,842,Menos de 1000 metros,601-1.000,501-1000,05066 Cuevas del Valle,Cuevas del Valle,Ávila,05066,11385,1853,517,500 – 1.999,484,"22,02","3,83","446,47","25,50","5,14",11161,224,"98,03"
6053,no,984,Menos de 1000 metros,601-1.000,1-100,40211 Valdeprados,Valdeprados,Segovia,40211,1321,802,60,<500,67,"22,02","11,97","440,33","3,00","0,65",1321,0,"100,00"
2517,no,1221,Entre 1000 y 1499 metros,1.001-1.500,101-500,17061 Das,Das,Girona,17061,5944,5512,270,<500,253,"22,01","21,79","139,86","42,50","0,08",5510,434,"92,70"
5576,no,952,Menos de 1000 metros,601-1.000,1-100,37242 Pelayos,Pelayos,Salamanca,37242,1583,0,72,<500,81,"21,99",,,"0,00",No se puede calcular,728,855,"45,99"
584,no,1010,Entre 1000 y 1499 metros,1.001-1.500,101-500,05222 Santa Cruz de Pinares,Santa Cruz de Pinares,Ávila,05222,3735,3240,170,<500,159,"21,97","20,38","1867,50","2,00","0,15",3735,0,"100,00"
5478,no,734,Menos de 1000 metros,601-1.000,1001-5000,37140 Fuentes de Oñoro,Fuentes de Oñoro,Salamanca,37140,22167,33720,1009,500 – 1.999,1134,"21,97","29,74","277,09","80,00","-0,34",3175,18992,"14,32"
3891,no,506,Menos de 1000 metros,201-600,101-500,25075 Clariana de Cardener,Clariana de Cardener,Lleida,25075,3531,9454,161,<500,157,"21,93","60,22","207,71","17,00","-0,63",3294,237,"93,29"
1336,no,557,Menos de 1000 metros,201-600,101-500,09213 Merindad de Cuesta-Urria,Merindad de Cuesta-Urria,Burgos,09213,5917,4332,270,<500,297,"21,91","14,59","1972,33","3,00","0,37",5724,193,"96,74"
7192,no,1103,Entre 1000 y 1499 metros,1.001-1.500,1-100,46201 Puebla de San Miguel,Puebla de San Miguel,València/Valencia,46201,1115,185,51,<500,62,"21,86","2,98","557,50","2,00","5,03",1115,0,"100,00"
6360,no,1059,Entre 1000 y 1499 metros,1.001-1.500,1-100,"42211 Villares de Soria, Los","Villares de Soria, Los",Soria,42211,1639,1539,75,<500,88,"21,85","17,49","1639,00","1,00","0,07",1639,0,"100,00"
205,no,684,Menos de 1000 metros,601-1.000,1-100,03068 Famorca,Famorca,Alacant/Alicante,03068,957,0,44,<500,47,"21,75",,,"0,00",No se puede calcular,842,115,"87,98"
5595,no,944,Menos de 1000 metros,601-1.000,101-500,37261 Puente del Congosto,Puente del Congosto,Salamanca,37261,4874,2288,225,<500,230,"21,66","9,95","406,17","12,00","1,13",4763,111,"97,72"
411,no,1077,Entre 1000 y 1499 metros,1.001-1.500,101-500,05038 Bonilla de la Sierra,Bonilla de la Sierra,Ávila,05038,3510,287,163,<500,120,"21,53","2,39","2340,00","1,50","11,23",3303,207,"94,10"
590,no,928,Menos de 1000 metros,601-1.000,1-100,05229 Santo Domingo de las Posadas,Santo Domingo de las Posadas,Ávila,05229,1476,1179,69,<500,86,"21,39","13,71","1476,00","1,00","0,25",1353,123,"91,67"
5626,no,781,Menos de 1000 metros,601-1.000,1-100,37292 San Pelayo de Guareña,San Pelayo de Guareña,Salamanca,37292,1967,131,92,<500,89,"21,38","1,47","1967,00","1,00","14,02",1856,111,"94,36"
2398,no,888,Menos de 1000 metros,601-1.000,101-500,16204 Tébar,Tébar,Cuenca,16204,6256,5111,293,<500,286,"21,35","17,87","80,72","77,50","0,22",5877,379,"93,94"
2649,no,1446,Entre 1000 y 1499 metros,1.001-1.500,101-500,17201 Toses,Toses,Girona,17201,4074,2851,191,<500,171,"21,33","16,67","104,46","39,00","0,43",3028,1046,"74,32"
846,yes,77,Menos de 1000 metros,0-200,5001-10000,07051 Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,Illes Balears,07051,198693,138341,9331,2.000 – 9.999,8431,"21,29","16,41","140,07","1418,50","0,44",12656,186037,"6,37"
3361,no,595,Menos de 1000 metros,201-600,101-500,22058 Bierge,Bierge,Huesca,22058,5172,5746,243,<500,239,"21,28","24,04","40,09","129,00","-0,10",1420,3752,"27,46"
6237,no,1013,Entre 1000 y 1499 metros,1.001-1.500,101-500,42057 Castilruiz,Castilruiz,Soria,42057,3357,0,158,<500,162,"21,25",,"1678,50","2,00",No se puede calcular,3093,264,"92,14"
4885,no,575,Menos de 1000 metros,201-600,1-100,31265 Zúñiga,Zúñiga,Navarra,31265,1741,842,82,<500,109,"21,23","7,72","1741,00","1,00","1,07",1741,0,"100,00"
5993,no,1037,Entre 1000 y 1499 metros,1.001-1.500,1-100,40143 Navares de Enmedio,Navares de Enmedio,Segovia,40143,1948,997,92,<500,94,"21,17","10,61",,"0,00","0,95",1948,0,"100,00"
3141,no,1223,Entre 1000 y 1499 metros,1.001-1.500,101-500,19333 Zaorejas,Zaorejas,Guadalajara,19333,2434,1898,115,<500,116,"21,17","16,36","973,60","2,50","0,28",2283,151,"93,80"
4209,no,988,Menos de 1000 metros,601-1.000,1-100,26164 Ventrosa,Ventrosa,La Rioja,26164,1072,550,51,<500,56,"21,02","9,82","714,67","1,50","0,95",934,138,"87,13"
4884,no,216,Menos de 1000 metros,201-600,101-500,31264 Zugarramurdi,Zugarramurdi,Navarra,31264,4766,9500,227,<500,219,"21,00","43,38","63,55","75,00","-0,50",216,4550,"4,53"
2907,no,1101,Entre 1000 y 1499 metros,1.001-1.500,101-500,19060 Campillo de Ranas,Campillo de Ranas,Guadalajara,19060,3189,2819,152,<500,171,"20,98","16,49","95,19","33,50","0,13",3002,187,"94,14"
132,no,409,Menos de 1000 metros,201-600,101-500,02082 Villatoya,Villatoya,Albacete,02082,2367,4402,113,<500,109,"20,95","40,39","169,07","14,00","-0,46",2367,0,"100,00"
6592,no,775,Menos de 1000 metros,601-1.000,1-100,44043 Blesa,Blesa,Teruel,44043,1590,0,76,<500,94,"20,92",,"3180,00","0,50",No se puede calcular,1590,0,"100,00"
5983,no,947,Menos de 1000 metros,601-1.000,1-100,40131 Monterrubio,Monterrubio,Segovia,40131,1171,0,56,<500,61,"20,91",,"1171,00","1,00",No se puede calcular,1171,0,"100,00"
3071,no,1105,Entre 1000 y 1499 metros,1.001-1.500,1-100,19251 Saúca,Saúca,Guadalajara,19251,999,1772,48,<500,52,"20,81","34,08","249,75","4,00","-0,44",818,181,"81,88"
