CUSEC,Nivel,vivienda turistica,plazas,Porcentaje vivienda turistica,PERIODO,PROV_LITERAL,MUN_LITERAL
4109110016,Secciones,9,46,"1,49",2024M11,Sevilla,Sevilla
4109105040,Secciones,4,16,"0,36",2024M11,Sevilla,Sevilla
4109106003,Secciones,14,62,"2,67",2024M11,Sevilla,Sevilla
4109105036,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109106008,Secciones,46,185,"7,21",2024M11,Sevilla,Sevilla
4109105034,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105032,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105030,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109110024,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109111003,Secciones,5,17,"0,93",2024M11,Sevilla,Sevilla
4109110028,Secciones,2,8,"0,40",2024M11,Sevilla,Sevilla
4109106021,Secciones,26,122,"8,18",2024M11,Sevilla,Sevilla
4109105035,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105022,Secciones,2,6,"0,35",2024M11,Sevilla,Sevilla
4109105027,Secciones,1,4,"0,10",2024M11,Sevilla,Sevilla
4109106022,Secciones,20,72,"4,47",2024M11,Sevilla,Sevilla
4109105024,Secciones,1,5,"0,13",2024M11,Sevilla,Sevilla
4109105020,Secciones,3,4,"0,25",2024M11,Sevilla,Sevilla
4109105018,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105033,Secciones,1,4,"0,29",2024M11,Sevilla,Sevilla
4109105016,Secciones,1,6,"0,14",2024M11,Sevilla,Sevilla
4109111009,Secciones,4,18,"1,18",2024M11,Sevilla,Sevilla
4109105014,Secciones,14,59,"1,23",2024M11,Sevilla,Sevilla
4109106031,Secciones,12,54,"1,67",2024M11,Sevilla,Sevilla
4109106040,Secciones,5,16,"1,07",2024M11,Sevilla,Sevilla
4109105012,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105010,Secciones,4,8,"0,57",2024M11,Sevilla,Sevilla
4109105008,Secciones,4,10,"1,07",2024M11,Sevilla,Sevilla
4109111015,Secciones,3,15,"0,54",2024M11,Sevilla,Sevilla
4109107008,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105006,Secciones,9,44,"1,36",2024M11,Sevilla,Sevilla
4109107001,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105004,Secciones,3,14,"0,58",2024M11,Sevilla,Sevilla
4109111019,Secciones,7,22,"1,03",2024M11,Sevilla,Sevilla
4109107022,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109105002,Secciones,2,6,"0,46",2024M11,Sevilla,Sevilla
4109105001,Secciones,1,6,"0,17",2024M11,Sevilla,Sevilla
4109104070,Secciones,1,8,"0,13",2024M11,Sevilla,Sevilla
4109107006,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109106012,Secciones,39,161,"3,61",2024M11,Sevilla,Sevilla
4109104068,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109104067,Secciones,0,0,"0,00",2024M11,Sevilla,Sevilla
4109104066,Secciones,2,3,"0,24",2024M11,Sevilla,Sevilla
4109202004,Secciones,0,0,"0,00",2024M11,Sevilla,Tocina
4109202003,Secciones,1,9,"0,20",2024M11,Sevilla,Tocina
4109202002,Secciones,1,6,"0,16",2024M11,Sevilla,Tocina
4109202001,Secciones,0,0,"0,00",2024M11,Sevilla,Tocina
4109201004,Secciones,0,0,"0,00",2024M11,Sevilla,Tocina
4109201003,Secciones,0,0,"0,00",2024M11,Sevilla,Tocina
4109201002,Secciones,1,12,"0,14",2024M11,Sevilla,Tocina
4109301014,Secciones,2,28,"0,27",2024M11,Sevilla,Tomares
4109301013,Secciones,5,16,"0,72",2024M11,Sevilla,Tomares
4109301012,Secciones,0,0,"0,00",2024M11,Sevilla,Tomares
4109301011,Secciones,3,20,"0,35",2024M11,Sevilla,Tomares
4109301010,Secciones,1,6,"0,13",2024M11,Sevilla,Tomares
4109301009,Secciones,0,0,"0,00",2024M11,Sevilla,Tomares
4109301008,Secciones,2,12,"0,42",2024M11,Sevilla,Tomares
4109301007,Secciones,2,5,"0,26",2024M11,Sevilla,Tomares
4109301006,Secciones,1,8,"0,11",2024M11,Sevilla,Tomares
4109301005,Secciones,0,0,"0,00",2024M11,Sevilla,Tomares
4109301002,Secciones,3,8,"0,39",2024M11,Sevilla,Tomares
4109301003,Secciones,5,22,"0,96",2024M11,Sevilla,Tomares
4109301001,Secciones,4,12,"0,54",2024M11,Sevilla,Tomares
4109301004,Secciones,11,29,"1,62",2024M11,Sevilla,Tomares
4109402003,Secciones,2,16,"0,39",2024M11,Sevilla,Umbrete
4109402002,Secciones,1,14,"0,15",2024M11,Sevilla,Umbrete
4109402001,Secciones,0,0,"0,00",2024M11,Sevilla,Umbrete
4109401003,Secciones,2,11,"0,32",2024M11,Sevilla,Umbrete
4109401002,Secciones,1,10,"0,16",2024M11,Sevilla,Umbrete
4109401001,Secciones,4,21,"0,41",2024M11,Sevilla,Umbrete
4109505014,Secciones,2,16,,2024M11,Sevilla,Utrera
4109505013,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505012,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505010,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505009,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505008,Secciones,1,4,"0,20",2024M11,Sevilla,Utrera
4109505006,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505005,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505004,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109504002,Secciones,2,5,"0,20",2024M11,Sevilla,Utrera
4109504003,Secciones,3,15,"0,89",2024M11,Sevilla,Utrera
4109504001,Secciones,1,5,"0,32",2024M11,Sevilla,Utrera
4109503007,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109503006,Secciones,1,2,"0,13",2024M11,Sevilla,Utrera
4109503005,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109503004,Secciones,1,2,"0,17",2024M11,Sevilla,Utrera
4109505007,Secciones,1,4,"0,18",2024M11,Sevilla,Utrera
4109503003,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505001,Secciones,7,57,"0,26",2024M11,Sevilla,Utrera
4109503002,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109502005,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109502004,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109505011,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501010,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501009,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501008,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501007,Secciones,1,2,"0,16",2024M11,Sevilla,Utrera
4109501006,Secciones,1,4,"0,24",2024M11,Sevilla,Utrera
4109501005,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501004,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109502003,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501003,Secciones,2,6,"0,28",2024M11,Sevilla,Utrera
4109501002,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109501001,Secciones,1,5,"0,20",2024M11,Sevilla,Utrera
4109502001,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109502002,Secciones,0,0,"0,00",2024M11,Sevilla,Utrera
4109601005,Secciones,1,8,"0,21",2024M11,Sevilla,Valencina de la Concepción
4109601004,Secciones,15,84,"2,38",2024M11,Sevilla,Valencina de la Concepción
4109601003,Secciones,7,47,"0,80",2024M11,Sevilla,Valencina de la Concepción
4109601002,Secciones,4,20,"0,47",2024M11,Sevilla,Valencina de la Concepción
4109601001,Secciones,5,30,"0,67",2024M11,Sevilla,Valencina de la Concepción
4109701001,Secciones,0,0,"0,00",2024M11,Sevilla,Villamanrique de la Condesa
4109702001,Secciones,1,2,"0,09",2024M11,Sevilla,Villamanrique de la Condesa
4109801004,Secciones,4,5,"0,48",2024M11,Sevilla,Villanueva del Ariscal
4109801003,Secciones,0,0,"0,00",2024M11,Sevilla,Villanueva del Ariscal
4109801002,Secciones,3,30,"0,37",2024M11,Sevilla,Villanueva del Ariscal
4109801001,Secciones,7,31,"0,91",2024M11,Sevilla,Villanueva del Ariscal
4109903001,Secciones,4,24,"0,40",2024M11,Sevilla,Villanueva del Río y Minas
4109902002,Secciones,0,0,"0,00",2024M11,Sevilla,Villanueva del Río y Minas
4109902001,Secciones,0,0,"0,00",2024M11,Sevilla,Villanueva del Río y Minas
4109901001,Secciones,2,12,"0,17",2024M11,Sevilla,Villanueva del Río y Minas
4110001001,Secciones,7,40,"0,81",2024M11,Sevilla,Villanueva de San Juan
4110101005,Secciones,0,0,"0,00",2024M11,Sevilla,Villaverde del Río
4110101004,Secciones,1,8,"0,20",2024M11,Sevilla,Villaverde del Río
4110101003,Secciones,3,24,"0,27",2024M11,Sevilla,Villaverde del Río
4110101002,Secciones,1,6,"0,12",2024M11,Sevilla,Villaverde del Río
4110101001,Secciones,1,6,"0,17",2024M11,Sevilla,Villaverde del Río
4110203006,Secciones,1,9,"0,17",2024M11,Sevilla,"Viso del Alcor, El"
4110203004,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110203005,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110203003,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110203002,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110203001,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110202001,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110201005,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110201001,Secciones,2,11,"0,41",2024M11,Sevilla,"Viso del Alcor, El"
4110201003,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110201004,Secciones,0,0,"0,00",2024M11,Sevilla,"Viso del Alcor, El"
4110201002,Secciones,2,12,"0,31",2024M11,Sevilla,"Viso del Alcor, El"
4190101003,Secciones,0,0,"0,00",2024M11,Sevilla,Cañada Rosal
4190101002,Secciones,0,0,"0,00",2024M11,Sevilla,Cañada Rosal
4190101001,Secciones,1,4,"0,14",2024M11,Sevilla,Cañada Rosal
4190201004,Secciones,0,0,"0,00",2024M11,Sevilla,Isla Mayor
4190201003,Secciones,0,0,"0,00",2024M11,Sevilla,Isla Mayor
4190201002,Secciones,0,0,"0,00",2024M11,Sevilla,Isla Mayor
4190201001,Secciones,1,7,"0,14",2024M11,Sevilla,Isla Mayor
4190301005,Secciones,1,3,"0,09",2024M11,Sevilla,"Cuervo de Sevilla, El"
4190301004,Secciones,1,7,"0,28",2024M11,Sevilla,"Cuervo de Sevilla, El"
4190301003,Secciones,0,0,"0,00",2024M11,Sevilla,"Cuervo de Sevilla, El"
4190301002,Secciones,3,20,"0,26",2024M11,Sevilla,"Cuervo de Sevilla, El"
4190301001,Secciones,0,0,"0,00",2024M11,Sevilla,"Cuervo de Sevilla, El"
4190401001,Secciones,0,0,"0,00",2024M11,Sevilla,"Palmar de Troya, El"
4200101001,Secciones,7,87,"2,04",2024M11,Soria,Abejar
4200301001,Secciones,8,39,"9,30",2024M11,Soria,Adradas
4200401002,Secciones,0,0,"0,00",2024M11,Soria,Ágreda
4200401001,Secciones,2,8,"0,13",2024M11,Soria,Ágreda
4200601001,Secciones,0,0,"0,00",2024M11,Soria,Alconaba
4200701001,Secciones,1,14,"0,35",2024M11,Soria,Alcubilla de Avellaneda
4200801001,Secciones,0,0,"0,00",2024M11,Soria,Alcubilla de las Peñas
4200901001,Secciones,0,0,"0,00",2024M11,Soria,Aldealafuente
4201001001,Secciones,0,0,,2024M11,Soria,Aldealices
4201101001,Secciones,2,31,,2024M11,Soria,Aldealpozo
4201201001,Secciones,0,0,"0,00",2024M11,Soria,Aldealseñor
4201301001,Secciones,1,8,"1,37",2024M11,Soria,Aldehuela de Periáñez
4201401001,Secciones,0,0,"0,00",2024M11,Soria,"Aldehuelas, Las"
4201501001,Secciones,0,0,"0,00",2024M11,Soria,Alentisque
4201601001,Secciones,0,0,,2024M11,Soria,Aliud
4201701001,Secciones,4,36,"2,15",2024M11,Soria,Almajano
4201801001,Secciones,0,0,"0,00",2024M11,Soria,Almaluez
4201901001,Secciones,8,71,"0,99",2024M11,Soria,Almarza
4202001003,Secciones,1,10,"0,07",2024M11,Soria,Almazán
4202001002,Secciones,2,12,"0,15",2024M11,Soria,Almazán
4202001001,Secciones,4,24,"0,29",2024M11,Soria,Almazán
4202101001,Secciones,0,0,"0,00",2024M11,Soria,Almazul
4202201001,Secciones,5,37,"1,27",2024M11,Soria,Almenar de Soria
4202301001,Secciones,0,0,"0,00",2024M11,Soria,Alpanseque
4202401001,Secciones,0,0,"0,00",2024M11,Soria,Arancón
4202501002,Secciones,2,15,"0,13",2024M11,Soria,Arcos de Jalón
4202501001,Secciones,1,6,"0,09",2024M11,Soria,Arcos de Jalón
4202601001,Secciones,0,0,"0,00",2024M11,Soria,Arenillas
4202701001,Secciones,0,0,"0,00",2024M11,Soria,Arévalo de la Sierra
4202801001,Secciones,0,0,"0,00",2024M11,Soria,Ausejo de la Sierra
4202901001,Secciones,0,0,"0,00",2024M11,Soria,Baraona
4203001001,Secciones,1,13,"0,50",2024M11,Soria,Barca
4203101001,Secciones,0,0,"0,00",2024M11,Soria,Barcones
4203201001,Secciones,5,44,"2,00",2024M11,Soria,Bayubas de Abajo
4203301001,Secciones,0,0,"0,00",2024M11,Soria,Bayubas de Arriba
4203401001,Secciones,0,0,"0,00",2024M11,Soria,Beratón
4203501001,Secciones,3,22,"0,25",2024M11,Soria,Berlanga de Duero
4203601001,Secciones,0,0,"0,00",2024M11,Soria,Blacos
4203701001,Secciones,0,0,,2024M11,Soria,Bliecos
4203801001,Secciones,0,0,,2024M11,Soria,Borjabad
4203901001,Secciones,0,0,"0,00",2024M11,Soria,Borobia
4204101001,Secciones,0,0,,2024M11,Soria,Buberos
4204201001,Secciones,0,0,,2024M11,Soria,Buitrago
4204301003,Secciones,20,112,"1,16",2024M11,Soria,Burgo de Osma-Ciudad de Osma
4204301002,Secciones,14,81,"1,23",2024M11,Soria,Burgo de Osma-Ciudad de Osma
4204301001,Secciones,10,58,"0,62",2024M11,Soria,Burgo de Osma-Ciudad de Osma
4204401001,Secciones,0,0,"0,00",2024M11,Soria,Cabrejas del Campo
4204501001,Secciones,3,10,"0,73",2024M11,Soria,Cabrejas del Pinar
4204601001,Secciones,1,4,"0,78",2024M11,Soria,Calatañazor
4204801001,Secciones,0,0,"0,00",2024M11,Soria,Caltojar
4204901001,Secciones,1,10,"0,62",2024M11,Soria,Candilichera
4205001001,Secciones,0,0,"0,00",2024M11,Soria,Cañamaque
4205101001,Secciones,0,0,"0,00",2024M11,Soria,Carabantes
4205201001,Secciones,0,0,,2024M11,Soria,Caracena
4205301001,Secciones,0,0,"0,00",2024M11,Soria,Carrascosa de Abajo
4205401001,Secciones,0,0,"0,00",2024M11,Soria,Carrascosa de la Sierra
4205501001,Secciones,4,37,"1,68",2024M11,Soria,Casarejos
4205601001,Secciones,1,8,"1,85",2024M11,Soria,Castilfrío de la Sierra
4205701001,Secciones,0,0,"0,00",2024M11,Soria,Castilruiz
4205801001,Secciones,0,0,"0,00",2024M11,Soria,Castillejo de Robledo
4205901001,Secciones,0,0,"0,00",2024M11,Soria,Centenera de Andaluz
4206001001,Secciones,0,0,"0,00",2024M11,Soria,Cerbón
4206101001,Secciones,9,85,"1,60",2024M11,Soria,Cidones
4206201001,Secciones,0,0,"0,00",2024M11,Soria,Cigudosa
4206301001,Secciones,0,0,"0,00",2024M11,Soria,Cihuela
4206401001,Secciones,1,14,"0,56",2024M11,Soria,Ciria
4206501001,Secciones,0,0,,2024M11,Soria,Cirujales del Río
4206801001,Secciones,2,18,"1,56",2024M11,Soria,Coscurita
4206901001,Secciones,13,89,"1,07",2024M11,Soria,Covaleda
4207001001,Secciones,0,0,"0,00",2024M11,Soria,Cubilla
4207101001,Secciones,3,12,"1,27",2024M11,Soria,Cubo de la Solana
4207301001,Secciones,2,10,"1,12",2024M11,Soria,Cueva de Ágreda
4207501001,Secciones,0,0,"0,00",2024M11,Soria,Dévanos
4207601001,Secciones,3,9,"0,58",2024M11,Soria,Deza
4207801001,Secciones,4,33,"0,55",2024M11,Soria,Duruelo de la Sierra
4207901001,Secciones,0,0,,2024M11,Soria,Escobosa de Almazán
4208001001,Secciones,4,27,"0,90",2024M11,Soria,Espeja de San Marcelino
4208101001,Secciones,1,6,"0,45",2024M11,Soria,Espejón
4208201001,Secciones,0,0,,2024M11,Soria,Estepa de San Juan
4208301001,Secciones,0,0,,2024M11,Soria,Frechilla de Almazán
4208401001,Secciones,0,0,"0,00",2024M11,Soria,Fresno de Caracena
4208501001,Secciones,0,0,"0,00",2024M11,Soria,Fuentearmegil
4208601001,Secciones,0,0,"0,00",2024M11,Soria,Fuentecambrón
4208701001,Secciones,1,6,"1,39",2024M11,Soria,Fuentecantos
4208801001,Secciones,0,0,"0,00",2024M11,Soria,Fuentelmonge
4208901001,Secciones,0,0,"0,00",2024M11,Soria,Fuentelsaz de Soria
4209001001,Secciones,1,8,"0,75",2024M11,Soria,Fuentepinilla
4209201001,Secciones,0,0,"0,00",2024M11,Soria,Fuentes de Magaña
4209301001,Secciones,0,0,"0,00",2024M11,Soria,Fuentestrún
4209401001,Secciones,21,133,"3,49",2024M11,Soria,Garray
4209501001,Secciones,14,81,"0,86",2024M11,Soria,Golmayo
4209601001,Secciones,0,0,"0,00",2024M11,Soria,Gómara
4209701001,Secciones,0,0,,2024M11,Soria,Gormaz
4209801001,Secciones,0,0,"0,00",2024M11,Soria,Herrera de Soria
4210001001,Secciones,0,0,"0,00",2024M11,Soria,Hinojosa del Campo
4210301001,Secciones,1,8,"0,10",2024M11,Soria,Langa de Duero
4210501001,Secciones,0,0,"0,00",2024M11,Soria,Liceras
4210601001,Secciones,0,0,,2024M11,Soria,"Losilla, La"
4210701001,Secciones,3,19,"1,30",2024M11,Soria,Magaña
4210801001,Secciones,0,0,,2024M11,Soria,Maján
4211001001,Secciones,1,11,"0,72",2024M11,Soria,Matalebreras
4211101001,Secciones,0,0,"0,00",2024M11,Soria,Matamala de Almazán
4211301001,Secciones,4,28,"0,38",2024M11,Soria,Medinaceli
4211501001,Secciones,2,9,"0,66",2024M11,Soria,Miño de Medinaceli
4211601001,Secciones,0,0,"0,00",2024M11,Soria,Miño de San Esteban
4211701001,Secciones,10,65,"4,03",2024M11,Soria,Molinos de Duero
4211801001,Secciones,0,0,,2024M11,Soria,Momblona
4211901001,Secciones,0,0,"0,00",2024M11,Soria,Monteagudo de las Vicarías
4212001001,Secciones,8,55,"1,28",2024M11,Soria,Montejo de Tiermes
4212101001,Secciones,6,21,"5,77",2024M11,Soria,Montenegro de Cameros
4212301001,Secciones,0,0,"0,00",2024M11,Soria,Morón de Almazán
4212401001,Secciones,1,4,"1,20",2024M11,Soria,Muriel de la Fuente
4212501001,Secciones,0,0,"0,00",2024M11,Soria,Muriel Viejo
4212701001,Secciones,1,4,"0,88",2024M11,Soria,Nafría de Ucero
4212801001,Secciones,0,0,"0,00",2024M11,Soria,Narros
4212901001,Secciones,3,21,"0,34",2024M11,Soria,Navaleno
4213001001,Secciones,2,12,"3,28",2024M11,Soria,Nepas
4213101001,Secciones,0,0,"0,00",2024M11,Soria,Nolay
4213201001,Secciones,2,18,"1,06",2024M11,Soria,Noviercas
4213401002,Secciones,2,10,"0,17",2024M11,Soria,Ólvega
4213401001,Secciones,1,1,"0,08",2024M11,Soria,Ólvega
4213501001,Secciones,2,11,"1,12",2024M11,Soria,Oncala
4213901001,Secciones,0,0,,2024M11,Soria,Pinilla del Campo
4214001001,Secciones,0,0,,2024M11,Soria,Portillo de Soria
4214101001,Secciones,0,0,"0,00",2024M11,Soria,"Póveda de Soria, La"
4214201001,Secciones,0,0,"0,00",2024M11,Soria,Pozalmuro
4214401001,Secciones,1,2,"0,18",2024M11,Soria,Quintana Redonda
4214501001,Secciones,1,30,"0,56",2024M11,Soria,Quintanas de Gormaz
4214801001,Secciones,0,0,,2024M11,Soria,Quiñonería
4214901001,Secciones,2,8,"0,45",2024M11,Soria,"Rábanos, Los"
4215101001,Secciones,3,23,,2024M11,Soria,Rebollar
4215201001,Secciones,1,5,"0,58",2024M11,Soria,Recuerda
4215301001,Secciones,0,0,"0,00",2024M11,Soria,Rello
4215401001,Secciones,0,0,"0,00",2024M11,Soria,Renieblas
4215501001,Secciones,1,8,"0,19",2024M11,Soria,Retortillo de Soria
4215601001,Secciones,1,10,"1,54",2024M11,Soria,Reznos
4215701001,Secciones,0,0,"0,00",2024M11,Soria,"Riba de Escalote, La"
4215801001,Secciones,1,5,"0,41",2024M11,Soria,Rioseco de Soria
4215901001,Secciones,1,8,"1,19",2024M11,Soria,Rollamienta
4216001001,Secciones,9,78,"1,47",2024M11,Soria,"Royo, El"
4216101001,Secciones,0,0,"0,00",2024M11,Soria,Salduero
4216201003,Secciones,0,0,"0,00",2024M11,Soria,San Esteban de Gormaz
4216201002,Secciones,7,50,"0,83",2024M11,Soria,San Esteban de Gormaz
4216201001,Secciones,6,38,"0,34",2024M11,Soria,San Esteban de Gormaz
4216301001,Secciones,1,3,"0,63",2024M11,Soria,San Felices
4216401001,Secciones,22,139,"1,37",2024M11,Soria,San Leonardo de Yagüe
4216501001,Secciones,0,0,"0,00",2024M11,Soria,San Pedro Manrique
4216601001,Secciones,0,0,"0,00",2024M11,Soria,Santa Cruz de Yanguas
4216701001,Secciones,1,5,"0,26",2024M11,Soria,Santa María de Huerta
4216801001,Secciones,0,0,"0,00",2024M11,Soria,Santa María de las Hoyas
4217101001,Secciones,0,0,"0,00",2024M11,Soria,Serón de Nágima
4217201001,Secciones,0,0,,2024M11,Soria,Soliedra
4217303003,Secciones,5,23,"0,38",2024M11,Soria,Soria
4217303002,Secciones,6,32,"0,65",2024M11,Soria,Soria
4217303001,Secciones,10,51,"1,14",2024M11,Soria,Soria
4217302014,Secciones,5,38,"0,39",2024M11,Soria,Soria
4217302013,Secciones,0,0,"0,00",2024M11,Soria,Soria
4217302012,Secciones,4,28,"0,50",2024M11,Soria,Soria
4217302010,Secciones,1,7,"0,09",2024M11,Soria,Soria
4217302011,Secciones,1,5,"0,09",2024M11,Soria,Soria
4217302009,Secciones,4,19,"0,41",2024M11,Soria,Soria
4217302008,Secciones,4,12,"0,67",2024M11,Soria,Soria
4217302007,Secciones,0,0,"0,00",2024M11,Soria,Soria
4217302006,Secciones,5,26,"0,40",2024M11,Soria,Soria
4217302005,Secciones,2,12,"0,20",2024M11,Soria,Soria
4217302004,Secciones,6,24,"0,50",2024M11,Soria,Soria
4217302015,Secciones,3,20,,2024M11,Soria,Soria
4217302003,Secciones,5,29,"0,48",2024M11,Soria,Soria
4217302002,Secciones,9,50,"1,03",2024M11,Soria,Soria
4217302001,Secciones,12,62,"1,36",2024M11,Soria,Soria
4217301008,Secciones,1,8,"0,19",2024M11,Soria,Soria
4217301007,Secciones,6,42,"0,57",2024M11,Soria,Soria
4217301006,Secciones,4,16,"0,41",2024M11,Soria,Soria
4217301005,Secciones,8,33,"0,80",2024M11,Soria,Soria
4217301004,Secciones,11,64,"1,11",2024M11,Soria,Soria
4217301003,Secciones,10,49,"1,17",2024M11,Soria,Soria
4217301001,Secciones,19,73,"1,59",2024M11,Soria,Soria
4217301002,Secciones,4,17,"0,37",2024M11,Soria,Soria
4217401001,Secciones,8,66,"2,31",2024M11,Soria,Sotillo del Rincón
4217501001,Secciones,0,0,"0,00",2024M11,Soria,Suellacabras
4217601001,Secciones,0,0,,2024M11,Soria,Tajahuerce
4217701001,Secciones,0,0,"0,00",2024M11,Soria,Tajueco
4217801001,Secciones,1,7,"0,49",2024M11,Soria,Talveila
4218101001,Secciones,2,10,"0,50",2024M11,Soria,Tardelcuende
4218201001,Secciones,0,0,"0,00",2024M11,Soria,Taroda
4218301001,Secciones,0,0,"0,00",2024M11,Soria,Tejado
4218401001,Secciones,0,0,"0,00",2024M11,Soria,Torlengua
4218501001,Secciones,0,0,"0,00",2024M11,Soria,Torreblacos
4218701001,Secciones,0,0,"0,00",2024M11,Soria,Torrubia de Soria
4218801001,Secciones,0,0,"0,00",2024M11,Soria,Trévago
4218901001,Secciones,5,30,"3,82",2024M11,Soria,Ucero
4219001001,Secciones,6,35,"6,45",2024M11,Soria,Vadillo
4219101001,Secciones,5,40,"1,71",2024M11,Soria,Valdeavellano de Tera
4219201001,Secciones,1,6,,2024M11,Soria,Valdegeña
4219301001,Secciones,0,0,"0,00",2024M11,Soria,Valdelagua del Cerro
4219401001,Secciones,13,52,"3,39",2024M11,Soria,Valdemaluque
4219501001,Secciones,0,0,"0,00",2024M11,Soria,Valdenebro
4219601001,Secciones,0,0,"0,00",2024M11,Soria,Valdeprado
4219701001,Secciones,3,19,"2,42",2024M11,Soria,Valderrodilla
4219801001,Secciones,0,0,"0,00",2024M11,Soria,Valtajeros
4220001001,Secciones,1,14,"0,43",2024M11,Soria,Velamazán
4220101001,Secciones,0,0,"0,00",2024M11,Soria,Velilla de la Sierra
4220201001,Secciones,0,0,"0,00",2024M11,Soria,Velilla de los Ajos
4220401001,Secciones,1,8,"0,98",2024M11,Soria,Viana de Duero
4220501001,Secciones,0,0,"0,00",2024M11,Soria,Villaciervos
4220601001,Secciones,0,0,"0,00",2024M11,Soria,Villanueva de Gormaz
4220701001,Secciones,0,0,"0,00",2024M11,Soria,Villar del Ala
4220801001,Secciones,0,0,"0,00",2024M11,Soria,Villar del Campo
4220901001,Secciones,9,36,"1,84",2024M11,Soria,Villar del Río
4221101001,Secciones,0,0,"0,00",2024M11,Soria,"Villares de Soria, Los"
4221201001,Secciones,0,0,"0,00",2024M11,Soria,Villasayas
4221301001,Secciones,0,0,,2024M11,Soria,Villaseca de Arciel
4221501001,Secciones,23,133,"2,40",2024M11,Soria,Vinuesa
4221601001,Secciones,0,0,"0,00",2024M11,Soria,Vizmanos
4221701001,Secciones,2,12,"1,01",2024M11,Soria,Vozmediano
4221801001,Secciones,9,38,"4,35",2024M11,Soria,Yanguas
4221901001,Secciones,0,0,"0,00",2024M11,Soria,Yelo
4300101001,Secciones,9,52,"1,03",2024M11,Tarragona,Aiguamúrcia
4300201001,Secciones,13,77,"0,82",2024M11,Tarragona,Albinyana
4300301001,Secciones,7,52,"2,57",2024M11,Tarragona,"Albiol, L'"
4300401003,Secciones,227,1413,"4,41",2024M11,Tarragona,Alcanar
4300402002,Secciones,6,32,"1,52",2024M11,Tarragona,Alcanar
4300402001,Secciones,6,52,"0,98",2024M11,Tarragona,Alcanar
